,sex,has_mobile,followers_count,graduation,relation,result,declared_langs,num_langs,city_freq,edu_Alumnus (Bachelor's),edu_Alumnus (Master's),edu_Alumnus (Specialist),edu_Candidate of Sciences,edu_PhD,edu_Student (Bachelor's),edu_Student (Master's),edu_Student (Specialist),edu_Undergraduate applicant,form_Distance Learning,form_Full-time,form_Part-time,form_nan,occ_university,occ_work,occ_nan
208,1,1.0,65.0,0.0,4.0,0,0,1.0,39.0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
209,0,1.0,278.0,2011.0,1.0,1,1,1.0,16.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
210,0,1.0,835.0,2009.0,1.0,1,0,1.0,84.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
211,1,1.0,7.0,2011.0,4.0,0,0,1.0,111.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
212,1,1.0,82.0,2013.0,4.0,1,0,1.0,22.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
213,0,1.0,1040.0,2010.0,1.0,1,1,1.0,1010.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
214,0,1.0,654.0,2012.0,8.0,1,1,1.0,108.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
215,0,1.0,415.0,2012.0,4.0,1,0,1.0,61.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
216,1,1.0,552.0,2019.0,2.0,1,1,3.0,1010.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
217,1,1.0,69.0,2008.0,0.0,1,1,1.0,109.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
218,1,1.0,881.0,2013.0,0.0,1,1,2.0,96.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
219,1,1.0,141.0,2006.0,4.0,0,1,1.0,36.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
220,1,1.0,3212.0,1988.0,0.0,1,0,1.0,1371.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
221,1,1.0,162.0,2016.0,0.0,1,1,2.0,30.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
222,0,1.0,427.0,0.0,0.0,1,0,1.0,38.0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
223,0,1.0,616.0,2011.0,0.0,1,1,1.0,75.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
224,0,1.0,1706.0,2014.0,4.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
225,1,1.0,553.0,0.0,0.0,0,1,4.0,2.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
226,0,1.0,104.0,2007.0,0.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
227,0,1.0,697.0,2012.0,4.0,1,1,1.0,20.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
228,1,1.0,14.0,2011.0,1.0,1,0,1.0,6.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
229,0,1.0,320.0,0.0,4.0,1,1,4.0,1371.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
230,0,1.0,732.0,2012.0,7.0,1,1,3.0,219.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
231,1,1.0,35.0,2014.0,0.0,1,0,1.0,105.0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
232,1,1.0,127.0,2014.0,0.0,0,0,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
233,1,1.0,233.0,2013.0,4.0,0,0,1.0,109.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
234,1,1.0,42.0,2018.0,1.0,0,1,4.0,6.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
235,1,1.0,178.0,0.0,6.0,0,1,2.0,68.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
236,0,1.0,105.0,2011.0,0.0,1,1,4.0,36.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
237,1,1.0,110.0,2016.0,0.0,0,1,1.0,48.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
238,1,1.0,116.0,2011.0,0.0,0,1,1.0,1010.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
239,1,1.0,152.0,2016.0,4.0,0,1,3.0,11.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
240,0,1.0,183.0,0.0,0.0,1,0,1.0,84.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
241,0,1.0,743.0,2011.0,0.0,1,0,1.0,68.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
242,1,1.0,80.0,2014.0,8.0,0,1,5.0,84.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
243,0,1.0,831.0,2014.0,0.0,1,1,1.0,13.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
244,0,1.0,465.0,2003.0,0.0,1,1,1.0,1010.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
245,1,1.0,46.0,2009.0,4.0,1,1,1.0,35.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
246,0,1.0,234.0,2015.0,0.0,1,1,1.0,84.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
247,1,1.0,223.0,2012.0,2.0,0,0,1.0,9.0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
248,1,1.0,1530.0,2010.0,0.0,1,1,2.0,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
249,0,1.0,157.0,2001.0,0.0,1,0,1.0,13.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
250,0,1.0,275.0,2014.0,4.0,1,1,1.0,21.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
251,1,1.0,220.0,2012.0,4.0,0,1,1.0,12.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
252,1,1.0,164.0,2014.0,4.0,0,1,1.0,61.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
253,1,1.0,946.0,2016.0,4.0,0,1,1.0,3.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
254,1,1.0,76.0,2011.0,1.0,1,1,1.0,96.0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
255,0,1.0,108.0,2009.0,1.0,1,0,1.0,111.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
256,0,1.0,236.0,2008.0,0.0,1,1,2.0,96.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
257,1,1.0,121.0,2007.0,4.0,1,1,1.0,91.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
258,0,1.0,238.0,2017.0,0.0,1,1,4.0,1371.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
259,1,1.0,43.0,2015.0,4.0,0,1,1.0,1010.0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
260,0,1.0,552.0,2009.0,4.0,1,1,1.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
261,0,1.0,524.0,2011.0,0.0,1,0,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
262,0,1.0,703.0,2015.0,0.0,1,1,2.0,84.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
263,1,1.0,558.0,2006.0,0.0,1,0,1.0,219.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
264,1,1.0,424.0,2014.0,6.0,0,1,1.0,82.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
265,1,1.0,243.0,2009.0,1.0,0,1,2.0,1371.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
266,1,1.0,574.0,0.0,7.0,0,0,1.0,61.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
267,0,1.0,1021.0,2012.0,4.0,1,1,3.0,84.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
268,0,1.0,537.0,2008.0,0.0,1,1,1.0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
269,1,1.0,112.0,2008.0,0.0,0,1,1.0,32.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
270,0,1.0,653.0,2018.0,0.0,1,1,1.0,1371.0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
271,1,0.0,34.0,0.0,0.0,1,1,1.0,6.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
272,1,1.0,336.0,2010.0,0.0,0,1,1.0,162.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
273,1,1.0,114.0,0.0,1.0,0,1,1.0,108.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
274,1,1.0,47.0,2010.0,7.0,0,1,3.0,37.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
275,0,1.0,175.0,2008.0,0.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
276,0,1.0,1014.0,0.0,5.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
277,1,1.0,88.0,0.0,0.0,0,1,3.0,4.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
278,1,1.0,18087.0,2012.0,1.0,1,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
279,1,1.0,83.0,2009.0,4.0,0,0,1.0,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
280,1,1.0,174.0,0.0,4.0,0,1,1.0,28.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
281,0,1.0,485.0,2018.0,4.0,1,1,1.0,41.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
282,0,1.0,159.0,2017.0,4.0,1,1,1.0,1371.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
283,0,1.0,986.0,2008.0,1.0,1,0,1.0,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
284,0,1.0,286.0,2010.0,0.0,1,0,1.0,29.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
285,1,1.0,58.0,2004.0,4.0,0,0,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
286,0,1.0,211.0,2011.0,4.0,1,1,1.0,219.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
287,0,1.0,4565.0,0.0,0.0,1,0,1.0,1010.0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
288,1,1.0,3356.0,2009.0,4.0,0,1,1.0,1371.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
289,0,1.0,338.0,2012.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
290,1,1.0,479.0,2014.0,3.0,0,1,1.0,41.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
291,1,1.0,1409.0,2019.0,0.0,1,1,2.0,1010.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
292,0,1.0,379.0,2017.0,0.0,1,1,4.0,1371.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
293,1,1.0,131.0,2011.0,1.0,0,1,1.0,105.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
294,1,1.0,25.0,2005.0,0.0,0,0,1.0,17.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
295,0,1.0,422.0,0.0,0.0,1,1,2.0,105.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
296,0,1.0,231.0,2016.0,4.0,1,0,1.0,1371.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
297,1,1.0,87.0,0.0,0.0,0,1,1.0,10.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
298,1,1.0,103.0,0.0,0.0,0,0,1.0,30.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
299,0,1.0,384.0,2009.0,4.0,1,0,1.0,101.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
300,1,1.0,18.0,0.0,4.0,0,0,1.0,108.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
301,1,1.0,268.0,0.0,7.0,0,1,1.0,1010.0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
302,0,1.0,230.0,2017.0,4.0,1,1,2.0,1010.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
303,1,1.0,97.0,2012.0,1.0,1,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
304,1,1.0,171.0,0.0,0.0,1,1,3.0,1371.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
305,1,1.0,243.0,2008.0,0.0,1,1,1.0,39.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
306,0,1.0,637.0,0.0,0.0,1,1,1.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
307,1,1.0,38.0,1993.0,0.0,1,0,1.0,2.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
308,0,1.0,273.0,2013.0,0.0,0,1,1.0,1010.0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
309,0,1.0,1287.0,0.0,0.0,1,1,5.0,105.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
310,0,1.0,238.0,2012.0,4.0,1,0,1.0,8.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
311,1,1.0,53.0,2014.0,6.0,0,1,2.0,3.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
312,1,1.0,106.0,2009.0,4.0,0,1,1.0,1371.0,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
313,0,1.0,210.0,2012.0,4.0,1,0,1.0,90.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
314,0,1.0,138.0,2015.0,0.0,0,1,1.0,1371.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
315,1,1.0,180.0,2013.0,0.0,0,1,1.0,91.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
316,0,1.0,155.0,0.0,7.0,0,0,1.0,2.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
317,1,1.0,153.0,2017.0,1.0,0,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
318,0,1.0,412.0,2015.0,4.0,1,1,2.0,1010.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
319,1,1.0,204.0,2011.0,4.0,0,1,1.0,96.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
320,1,1.0,51.0,2008.0,1.0,1,0,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
321,1,1.0,94.0,2010.0,0.0,0,1,2.0,82.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
322,1,1.0,128.0,2007.0,0.0,0,1,1.0,111.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
323,0,1.0,166.0,2015.0,0.0,1,1,1.0,1010.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
324,1,1.0,80.0,0.0,0.0,0,1,1.0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
325,1,1.0,573.0,2010.0,1.0,0,1,1.0,1010.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
326,1,1.0,79.0,2013.0,4.0,0,1,1.0,19.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
327,1,1.0,209.0,2013.0,0.0,0,1,3.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
328,1,1.0,132.0,2011.0,0.0,0,0,1.0,219.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
329,1,1.0,237.0,2016.0,0.0,1,1,1.0,1010.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
330,1,1.0,66.0,2001.0,4.0,0,1,3.0,1371.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
331,1,1.0,2172.0,0.0,7.0,0,1,2.0,30.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
332,1,1.0,228.0,2012.0,0.0,1,1,1.0,8.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
333,1,1.0,38.0,0.0,4.0,0,0,1.0,32.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
334,1,1.0,274.0,2022.0,4.0,1,0,1.0,1010.0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
335,1,1.0,99.0,2014.0,1.0,0,1,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
336,0,1.0,395.0,2002.0,4.0,1,1,1.0,43.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
